Year (TT),Month (TT),Day (0h TT),MJD (0h TT),X [arcsec],Y [arcsec],s [arcsec]
2035,9,3,64573,712.13880549397000,-10.73161661104800,0.01563157539558
2035,9,4,64574,712.13859073225800,-10.71034949206000,0.01559484129356
2035,9,5,64575,712.13990899197900,-10.70731599988800,0.01558948917631
2035,9,6,64576,712.14932181159300,-10.71820878070100,0.01560792595961
2035,9,7,64577,712.17046760114800,-10.73680382979700,0.01563934545894
2035,9,8,64578,712.20413309535400,-10.75662886079300,0.01567260085093
2035,9,9,64579,712.24885765886600,-10.77205554794200,0.01569805297047
2035,9,10,64580,712.30164335327200,-10.77885099716200,0.01570848002279
2035,9,11,64581,712.35856181095800,-10.77439058875600,0.01569942059682
2035,9,12,64582,712.41522754166900,-10.75772957949700,0.01566929894544
2035,9,13,64583,712.46720966720800,-10.72965403479300,0.01561953146883
2035,9,14,64584,712.51049036122200,-10.69272404166900,0.01555461757392
2035,9,15,64585,712.54204772150400,-10.65121629911600,0.01548203725317
2035,9,16,64586,712.56055211365100,-10.61080975561100,0.01541168015638
2035,9,17,64587,712.56703977013900,-10.57785885626600,0.01535454789050
2035,9,18,64588,712.56529342850400,-10.55819284413400,0.01532064404890
2035,9,19,64589,712.56159440364300,-10.55560099968300,0.01531634924477
2035,9,20,64590,712.56363217956100,-10.57044593993400,0.01534205584899
2035,9,21,64591,712.57868860076500,-10.59899192428900,0.01539107116127
2035,9,22,64592,712.61159304090100,-10.63388290152000,0.01545051935454
2035,9,23,64593,712.66314135257200,-10.66579553371000,0.01550425759807
2035,9,24,64594,712.72956297377800,-10.68583281826300,0.01553703215676
2035,9,25,64595,712.80326787287800,-10.68794163779000,0.01553862685852
2035,9,26,64596,712.87469348813700,-10.67063571211100,0.01550677106595
2035,9,27,64597,712.93476273433900,-10.63751416386600,0.01544794964532
2035,9,28,64598,712.97728811257000,-10.59636951435400,0.01537578765104
2035,9,29,64599,713.00060216772400,-10.55705964092800,0.01530733462942
2035,9,30,64600,713.00784745269300,-10.52876066991600,0.01525832453656
2035,10,1,64601,713.00580558782700,-10.51752749023700,0.01523900733584
2035,10,2,64602,713.00273816683600,-10.52499912987300,0.01525198121494
2035,10,3,64603,713.00610003890800,-10.54857019899600,0.01529255575237
2035,10,4,64604,713.02091987338000,-10.58270637872700,0.01535106698169
2035,10,5,64605,713.04920113454400,-10.62069694113200,0.01541591142519
2035,10,6,64606,713.09019731018600,-10.65618283337900,0.01547616063258
2035,10,7,64607,713.14115014537400,-10.68413425734100,0.01552321021106
2035,10,8,64608,713.19810723940700,-10.70128958396000,0.01555150532905
2035,10,9,64609,713.25660934738700,-10.70623637596400,0.01555866964243
2035,10,10,64610,713.31220373984100,-10.69933315708800,0.01554538089247
2035,10,11,64611,713.36084823540700,-10.68260863224400,0.01551521543754
2035,10,12,64612,713.39931969520700,-10.65966983828000,0.01547449676031
2035,10,13,64613,713.42572151642800,-10.63553801337900,0.01543199460158
2035,10,14,64614,713.44009867184100,-10.61624991632700,0.01539819657542
2035,10,15,64615,713.44502847688000,-10.60803560353900,0.01538384410417
2035,10,16,64616,713.44587661881400,-10.61596734351000,0.01539757599578
2035,10,17,64617,713.45028231526800,-10.64225530936300,0.01544300039943
2035,10,18,64618,713.46656639050000,-10.68479569828400,0.01551623989372
2035,10,19,64619,713.50127226983800,-10.73684727794900,0.01560544359722
2035,10,20,64620,713.55673098925700,-10.78843926675900,0.01569328233843
2035,10,21,64621,713.62983847551700,-10.82926347774800,0.01576198118056
2035,10,22,64622,713.71275986077900,-10.85190923173400,0.01579890851176
2035,10,23,64623,713.79528994102800,-10.85406724749300,0.01580034596822
2035,10,24,64624,713.86782942596900,-10.83893010455300,0.01577210933283
2035,10,25,64625,713.92386245667600,-10.81391653956500,0.01572725807939
2035,10,26,64626,713.96127951769900,-10.78841589209400,0.01568212691483
2035,10,27,64627,713.98242213773400,-10.77134060391300,0.01565206932194
2035,10,28,64628,713.99307337488600,-10.76911012348500,0.01564800040152
2035,10,29,64629,714.00079064931800,-10.78446180136000,0.01567440867709
2035,10,30,64630,714.01304910513700,-10.81624747311900,0.01572908156827
2035,10,31,64631,714.03565582664600,-10.86013567396100,0.01580437679158
2035,11,1,64632,714.07178392887800,-10.90991977542500,0.01588950557198
2035,11,2,64633,714.12175581360100,-10.95899892406700,0.01597308022799
2035,11,3,64634,714.18345675754300,-11.00163077128400,0.01604524700175
2035,11,4,64635,714.25310636314800,-11.03373281807800,0.01609903698723
2035,11,5,64636,714.32610489604800,-11.05321298623700,0.01613091666481
2035,11,6,64637,714.39776140567100,-11.05994860380600,0.01614074953357
2035,11,7,64638,714.46383792096700,-11.05558457116100,0.01613145808377
2035,11,8,64639,714.52095302829100,-11.04328628067700,0.01610860617078
2035,11,9,64640,714.56693852188400,-11.02749071118700,0.01607996168933
2035,11,10,64641,714.60123407180600,-11.01360369418100,0.01605494346112
2035,11,11,64642,714.62534459494700,-11.00751141911300,0.01604373397046
2035,11,12,64643,714.64325300632500,-11.01472275516100,0.01605576421008
2035,11,13,64644,714.66148460910700,-11.03901976366500,0.01609738296523
2035,11,14,64645,714.68836172420600,-11.08077610739300,0.01616899499934
2035,11,15,64646,714.73208292148700,-11.13559714524100,0.01626278138499
2035,11,16,64647,714.79784579562600,-11.19434457550300,0.01636280651828
2035,11,17,64648,714.88518465721700,-11.24534597933700,0.01644887183615
2035,11,18,64649,714.98720684800300,-11.27835493810200,0.01650336673660
2035,11,19,64650,715.09261486736000,-11.28839195510400,0.01651789557742
2035,11,20,64651,715.18963800859900,-11.27738596594600,0.01649608080019
2035,11,21,64652,715.26981416165700,-11.25294452806800,0.01645136848762
2035,11,22,64653,715.32997279277900,-11.22531255095300,0.01640168010559
2035,11,23,64654,715.37212703716500,-11.20418865798300,0.01636383761842
2035,11,24,64655,715.40199512459900,-11.19650556915900,0.01634971380140
2035,11,25,64656,715.42705703076900,-11.20544848044800,0.01636458618442
2035,11,26,64657,715.45476335190100,-11.23048794921500,0.01640727886972
2035,11,27,64658,715.49117447777200,-11.26806902192000,0.01647143234163
2035,11,28,64659,715.54010282560100,-11.31265848986200,0.01654735771653
2035,11,29,64660,715.60276229695500,-11.35793595872100,0.01662409943708
2035,11,30,64661,715.67789425877300,-11.39793519634500,0.01669138442596
2035,12,1,64662,715.76227300627400,-11.42795830529900,0.01674116987505
2035,12,2,64663,715.85143967351300,-11.44515490659900,0.01676861899443
2035,12,3,64664,715.94050395891200,-11.44874149744300,0.01677246930226
2035,12,4,64665,716.02487041644200,-11.43990728791500,0.01675487148686
2035,12,5,64666,716.10080308821900,-11.42151602030900,0.01672087893625
2035,12,6,64667,716.16583187964400,-11.39772036672800,0.01667777787357
2035,12,7,64668,716.21905671548600,-11.37354157614600,0.01663434055354
2035,12,8,64669,716.26140207020700,-11.35439830089900,0.01659997459318
2035,12,9,64670,716.29584378242100,-11.34551180653200,0.01658365720635
2035,12,10,64671,716.32753562093900,-11.35105907655800,0.01659245587542
2035,12,11,64672,716.36358882008900,-11.37298530479400,0.01662950106263
2035,12,12,64673,716.41211980728400,-11.40962889734400,0.01669167396555
2035,12,13,64674,716.48025616681700,-11.45473814857100,0.01676798290222
2035,12,14,64675,716.57129282431900,-11.49787463606100,0.01684030995620
2035,12,15,64676,716.68216626330100,-11.52705557896700,0.01688798435786
2035,12,16,64677,716.80313089079600,-11.53321087641300,0.01689546994372
2035,12,17,64678,716.92072253174800,-11.51422877262500,0.01685934479847
2035,12,18,64679,717.02280928487500,-11.47596602203900,0.01679002469012
2035,12,19,64680,717.10284454098800,-11.42955282999400,0.01670703892485
2035,12,20,64681,717.16115985980500,-11.38688282066700,0.01663113370503
2035,12,21,64682,717.20340565681600,-11.35688928502900,0.01657775995170
2035,12,22,64683,717.23776373309800,-11.34390089752100,0.01655423357698
2035,12,23,64684,717.27243078716900,-11.34781412543300,0.01656010922211
2035,12,24,64685,717.31399910524600,-11.36521182821700,0.01658921395913
2035,12,25,64686,717.36670083850400,-11.39070767116700,0.01663204603926
2035,12,26,64687,717.43223994946500,-11.41815274424100,0.01667788752985
2035,12,27,64688,717.50996654803000,-11.44161974564000,0.01671649148082
2035,12,28,64689,717.59727030218900,-11.45618189464800,0.01673939600726
2035,12,29,64690,717.69013502008200,-11.45848434392300,0.01674088276443
2035,12,30,64691,717.78379924606700,-11.44708935473600,0.01671855802149
2035,12,31,64692,717.87346483268400,-11.42257918860000,0.01667352821185
2036,1,1,64693,717.95497941662100,-11.38740576596800,0.01661014308081
2036,1,2,64694,718.02540471933700,-11.34551849702100,0.01653535005786
2036,1,3,64695,718.08342080784800,-11.30184822507000,0.01645778667636
2036,1,4,64696,718.12956766060600,-11.26171002345100,0.01638671800859
2036,1,5,64697,718.16633435230000,-11.23015029068800,0.01633087044113
2036,1,6,64698,718.19809825167900,-11.21124094999300,0.01629718364957
2036,1,7,64699,718.23087719369800,-11.20728703275500,0.01628944302849
2036,1,8,64700,718.27174589486600,-11.21793256119300,0.01630677729383
2036,1,9,64701,718.32768361555200,-11.23933096927800,0.01634229845740
2036,1,10,64702,718.40371725714500,-11.26383874648900,0.01638264571610
2036,1,11,64703,718.50060282285000,-11.28093775334100,0.01640961669127
2036,1,12,64704,718.61300136710500,-11.27997215422600,0.01640488797515
2036,1,13,64705,718.72972593976800,-11.25429531241100,0.01635715272871
2036,1,14,64706,718.83705600721100,-11.20480463264000,0.01626821058550
2036,1,15,64707,718.92398320390700,-11.14029320179600,0.01615355171931
2036,1,16,64708,718.98637371425100,-11.07390967382100,0.01603617133000
2036,1,17,64709,719.02763653343000,-11.01788083167900,0.01593734670392
2036,1,18,64710,719.05612263972100,-10.97961578843400,0.01586983676141
2036,1,19,64711,719.08143797131500,-10.96068031503400,0.01583613225572
2036,1,20,64712,719.11164004769400,-10.95799469602700,0.01583062279421
2036,1,21,64713,719.15193869565900,-10.96582740815900,0.01584314919606
2036,1,22,64714,719.20455306378900,-10.97757998001000,0.01586215162079
2036,1,23,64715,719.26914756308600,-10.98701460919300,0.01587679810491
2036,1,24,64716,719.34342906002000,-10.98898577335100,0.01587821896406
2036,1,25,64717,719.42373335863700,-10.97986474131600,0.01586020376822
2036,1,26,64718,719.50559030967200,-10.95779028238200,0.01581961230551
2036,1,27,64719,719.58429494171800,-10.92279118046000,0.01575658244320
2036,1,28,64720,719.65550224097900,-10.87677114438000,0.01567451008729
2036,1,29,64721,719.71583320380700,-10.82330640381900,0.01557970233595
2036,1,30,64722,719.76342128054600,-10.76721433952000,0.01548062114818
2036,1,31,64723,719.79830060949500,-10.71391713941800,0.01538675563860
2036,2,1,64724,719.82256593493000,-10.66866942179600,0.01530724799267
2036,2,2,64725,719.84026346099400,-10.63572738311800,0.01524942057296
2036,2,3,64726,719.85699358044300,-10.61755266433100,0.01521738324228
2036,2,4,64727,719.87923158735800,-10.61414066136000,0.01521089144396
2036,2,5,64728,719.91335689011700,-10.62254960450300,0.01522458927676
2036,2,6,64729,719.96435888996800,-10.63678311285700,0.01524788445091
2036,2,7,64730,720.03429056392200,-10.64832329790500,0.01526593758932
2036,2,8,64731,720.12081168794400,-10.64765523327600,0.01526232626463
2036,2,9,64732,720.21653283347000,-10.62690081128200,0.01522358135084
2036,2,10,64733,720.31010124610500,-10.58301507885200,0.01514467205405
2036,2,11,64734,720.38948862021700,-10.52002398652400,0.01503283503405
2036,2,12,64735,720.44646368444300,-10.44848184717800,0.01490659371908
2036,2,13,64736,720.47983381914700,-10.38172161601300,0.01478920862056
2036,2,14,64737,720.49544412156300,-10.33079274625800,0.01469984734228
2036,2,15,64738,720.50314275756400,-10.30094748033600,0.01464747513557
2036,2,16,64739,720.51283746817000,-10.29115363876000,0.01463005898452
2036,2,17,64740,720.53171436577300,-10.29594849906000,0.01463787508174
2036,2,18,64741,720.56328367845600,-10.30798289111200,0.01465800249023
2036,2,19,64742,720.60775124584200,-10.32005305524400,0.01467787852028
2036,2,20,64743,720.66293078388000,-10.32626707724100,0.01468730290038
2036,2,21,64744,720.72516020190700,-10.32252356238900,0.01467922603962
2036,2,22,64745,720.79002338624000,-10.30661866055200,0.01464990006384
2036,2,23,64746,720.85290203483100,-10.27821174598500,0.01459880765525
2036,2,24,64747,720.90945121021900,-10.23874401747100,0.01452852852672
2036,2,25,64748,720.95607528462000,-10.19130473179000,0.01444451904963
2036,2,26,64749,720.99043510114100,-10.14037186333500,0.01435466250872
2036,2,27,64750,721.01193924960500,-10.09133298013600,0.01426841871321
2036,2,28,64751,721.02209351401500,-10.04974900145600,0.01419551116080
2036,2,29,64752,721.02456068920200,-10.02041791065700,0.01414426344403
2036,3,1,64753,721.02481791918300,-10.00637916739600,0.01411984661114
2036,3,2,64754,721.02937438423600,-10.00807059164900,0.01412282063932
2036,3,3,64755,721.04462636150300,-10.02287174292200,0.01414838305174
2036,3,4,64756,721.07552831045800,-10.04520332810200,0.01418661103614
2036,3,5,64757,721.12430194980700,-10.06726400100600,0.01422381502970
2036,3,6,64758,721.18944287389300,-10.08042912503800,0.01424501675109
2036,3,7,64759,721.26536419495300,-10.07723472311200,0.01423739749551
2036,3,8,64760,721.34306566000400,-10.05363440144500,0.01419417449091
2036,3,9,64761,721.41208614912800,-10.01086672024900,0.01411777539945
2036,3,10,64762,721.46353209700000,-9.95597635634600,0.01402067604559
2036,3,11,64763,721.49319849260400,-9.90019643976200,0.01392253945807
2036,3,12,64764,721.50324413301900,-9.85536681420500,0.01384396209842
2036,3,13,64765,721.50133249716800,-9.82989506832300,0.01379945006444
2036,3,14,64766,721.49760425858800,-9.82626632998800,0.01379312177492
2036,3,15,64767,721.50114297847800,-9.84113559927500,0.01381893274664
2036,3,16,64768,721.51761068269500,-9.86742698829100,0.01386439709949
2036,3,17,64769,721.54865493346000,-9.89698967807400,0.01391525061091
2036,3,18,64770,721.59262424961400,-9.92264074791000,0.01395900376448
2036,3,19,64771,721.64577865127100,-9.93921700522700,0.01398673766327
2036,3,20,64772,721.70340950680500,-9.94383942235100,0.01399352362644
2036,3,21,64773,721.76064900337300,-9.93576419440800,0.01397814067580
2036,3,22,64774,721.81300111122700,-9.91610986502200,0.01394260151582
2036,3,23,64775,721.85672452425000,-9.88759552239300,0.01389171164595
2036,3,24,64776,721.88919098730900,-9.85429152357800,0.01383264586105
2036,3,25,64777,721.90928004497000,-9.82129516623800,0.01377437549233
2036,3,26,64778,721.91777997042600,-9.79421020546200,0.01372673348133
2036,3,27,64779,721.91766328472600,-9.77834435659100,0.01369897864112
2036,3,28,64780,721.91402945374300,-9.77764747311600,0.01369791683982
2036,3,29,64781,721.91351196207500,-9.79358188343900,0.01372592962296
2036,3,30,64782,721.92308136720100,-9.82428482975400,0.01377954525283
2036,3,31,64783,721.94842532460600,-9.86443185718600,0.01384925913872
2036,4,1,64784,721.99233482854500,-9.90605128868900,0.01392102173130
2036,4,2,64785,722.05362382660100,-9.94022251565200,0.01397925257662
2036,4,3,64786,722.12699584419600,-9.95926915358000,0.01401068174340
2036,4,4,64787,722.20400896269100,-9.95886700233600,0.01400799863588
2036,4,5,64788,722.27499244064200,-9.93946705314100,0.01397226991164
2036,4,6,64789,722.33150442688100,-9.90655084513800,0.01391330578036
2036,4,7,64790,722.36869867299100,-9.86946477777900,0.01384755877459
2036,4,8,64791,722.38683052903800,-9.83896419028200,0.01379380399638
2036,4,9,64792,722.39124190473100,-9.82412973405900,0.01376776567481
2036,4,10,64793,722.39067185798200,-9.82975020967900,0.01377759476429
2036,4,11,64794,722.39449576815500,-9.85520567601400,0.01382198545996
2036,4,12,64795,722.41002414704500,-9.89521254815800,0.01389153888561
2036,4,13,64796,722.44088338211500,-9.94190107483700,0.01397242838969
2036,4,14,64797,722.48683418476300,-9.98718924197700,0.01405054781842
2036,4,15,64798,722.54466797793100,-10.02456857783800,0.01411460333876
2036,4,16,64799,722.60951364617500,-10.04996921823100,0.01415758494069
2036,4,17,64800,722.67602393004600,-10.06185937112400,0.01417690877893
2036,4,18,64801,722.73921670381100,-10.06092133144400,0.01417384054671
2036,4,19,64802,722.79498408690600,-10.04960074924400,0.01415271653562
2036,4,20,64803,722.84039767747000,-10.03169230598700,0.01412023371687
2036,4,21,64804,722.87395457049200,-10.01198075383000,0.01408482530680
2036,4,22,64805,722.89584829657000,-9.99584832752300,0.01405595716072
2036,4,23,64806,722.90824745886400,-9.98871838975400,0.01404312236533
2036,4,24,64807,722.91545393793000,-9.99522662301000,0.01405436143937
2036,4,25,64808,722.92370510370700,-10.01811038366300,0.01409431218262
2036,4,26,64809,722.94034551031000,-10.05702603256100,0.01416216717345
2036,4,27,64810,722.97225117851000,-10.10778235480800,0.01425038703112
2036,4,28,64811,723.02378443363700,-10.16259362066100,0.01434520549523
2036,4,29,64812,723.09500440197700,-10.21168992864500,0.01442949409804
2036,4,30,64813,723.18101525177600,-10.24599427181700,0.01448746332696
2036,5,1,64814,723.27296457548800,-10.25992787085600,0.01450955483358
2036,5,2,64815,723.36044800909900,-10.25321019192800,0.01449554455572
2036,5,3,64816,723.43442314120500,-10.23096260620800,0.01445465554078
2036,5,4,64817,723.48960137595600,-10.20218148327300,0.01440281211878
2036,5,5,64818,723.52563389086200,-10.17721393314900,0.01435816865691
2036,5,6,64819,723.54689515582100,-10.16505020790000,0.01433636006364
2036,5,7,64820,723.56106129832500,-10.17116654395500,0.01434676400983
2036,5,8,64821,723.57695841229400,-10.19643951794700,0.01439067100962
2036,5,9,64822,723.60231722660600,-10.23733429127700,0.01446168745956
2036,5,10,64823,723.64205940130600,-10.28719320829800,0.01454804070459
2036,5,11,64824,723.69752952076100,-10.33813214169000,0.01463591109357
2036,5,12,64825,723.76673547855200,-10.38291474265300,0.01471269301149
2036,5,13,64826,723.84531478749500,-10.41629201524600,0.01476930320251
2036,5,14,64827,723.92777398639000,-10.43560235117500,0.01480119548740
2036,5,15,64828,724.00861008855700,-10.44073244337400,0.01480827057702
2036,5,16,64829,724.08311544124600,-10.43369205872800,0.01479412771425
2036,5,17,64830,724.14785280986600,-10.41805487996900,0.01476509347096
2036,5,18,64831,724.20090089750200,-10.39842802882700,0.01472929956695
2036,5,19,64832,724.24200047517600,-10.37998812596500,0.01469586383380
2036,5,20,64833,724.27268813970300,-10.36801714191600,0.01467405406376
2036,5,21,64834,724.29641705273800,-10.36732190350000,0.01467224127919
2036,5,22,64835,724.31855166237200,-10.38142700685400,0.01469646919246
2036,5,23,64836,724.34600101170200,-10.41152092963200,0.01474862264638
2036,5,24,64837,724.38619604149100,-10.45536641197500,0.01482456762237
2036,5,25,64838,724.44526729162700,-10.50671686607700,0.01491319385211
2036,5,26,64839,724.52574891857800,-10.55597268088900,0.01499761650039
2036,5,27,64840,724.62477244512000,-10.59250754237600,0.01505927065790
2036,5,28,64841,724.73398290522200,-10.60816490375400,0.01508402498884
2036,5,29,64842,724.84176165126500,-10.60039472185700,0.01506764718882
2036,5,30,64843,724.93698064834400,-10.57334871958300,0.01501767829832
2036,5,31,64844,725.01251988825300,-10.53635294993500,0.01495069311743
2036,6,1,64845,725.06702313916800,-10.50066828460700,0.01488655280750
2036,6,2,64846,725.10452478463900,-10.47612527340400,0.01484246167714
2036,6,3,64847,725.13260602261100,-10.46881910822100,0.01482893504628
2036,6,4,64848,725.16004480912200,-10.48024342667900,0.01484834152543
2036,6,5,64849,725.19469912657400,-10.50766009497400,0.01489563465374
2036,6,6,64850,725.24201466189100,-10.54527694851900,0.01496048661413
2036,6,7,64851,725.30428587431600,-10.58580416389000,0.01503004824389
2036,6,8,64852,725.38064428849200,-10.62203208969700,0.01509170775684
2036,6,9,64853,725.46764278241100,-10.64814057413400,0.01513535434304
2036,6,10,64854,725.56021606647300,-10.66053701619700,0.01515480998643
2036,6,11,64855,725.65275759716200,-10.65815764617800,0.01514832888996
2036,6,12,64856,725.74008664288500,-10.64230202067400,0.01511829319085
2036,6,13,64857,725.81816119680900,-10.61615273049300,0.01507036928951
2036,6,14,64858,725.88449806298600,-10.58415948612900,0.01501243108965
2036,6,15,64859,725.93836064369700,-10.55142889034800,0.01495348837307
2036,6,16,64860,725.98081255171300,-10.52316760324200,0.01490269725285
2036,6,17,64861,726.01470307966800,-10.50414463486800,0.01486839386714
2036,6,18,64862,726.04459129446600,-10.49809983105800,0.01485703563477
2036,6,19,64863,726.07652781588600,-10.50701596512300,0.01487192395001
2036,6,20,64864,726.11749365357500,-10.53024325719700,0.01491170165368
2036,6,21,64865,726.17424008232600,-10.56368453072300,0.01496898531106
2036,6,22,64866,726.25142163706700,-10.59955834931500,0.01503001393420
2036,6,23,64867,726.34936600809800,-10.62745450074100,0.01507653493669
2036,6,24,64868,726.46251441855500,-10.63711829100400,0.01509067999964
2036,6,25,64869,726.57994152586400,-10.62234853202600,0.01506176986901
2036,6,26,64870,726.68858255879600,-10.58407992849400,0.01499168810347
2036,6,27,64871,726.77794669044900,-10.53056041945600,0.01489515550365
2036,6,28,64872,726.84378189306100,-10.47423418586400,0.01479420303561
2036,6,29,64873,726.88882604544200,-10.42713667148200,0.01471002148025
2036,6,30,64874,726.92080321658800,-10.39725318474400,0.01465653403944
2036,7,1,64875,726.94926705439200,-10.38711112865200,0.01463795483740
2036,7,2,64876,726.98284277482500,-10.39434660428600,0.01464986593626
2036,7,3,64877,727.02755986509300,-10.41329776447300,0.01468210421834
2036,7,4,64878,727.08624354646700,-10.43679094324300,0.01472195311280
2036,7,5,64879,727.15864405732900,-10.45767270179200,0.01475684071249
2036,7,6,64880,727.24199670806400,-10.46995560232000,0.01477632421773
2036,7,7,64881,727.33181445886500,-10.46957504635400,0.01477337913927
2036,7,8,64882,727.42277937835900,-10.45476690026100,0.01474502920163
2036,7,9,64883,727.50961946563800,-10.42609158718000,0.01469236996149
2036,7,10,64884,727.58787967934800,-10.38615845990400,0.01462007918843
2036,7,11,64885,727.65451149966200,-10.33911748435000,0.01453552491552
2036,7,12,64886,727.70822543642600,-10.29001253012900,0.01444762861896
2036,7,13,64887,727.74961200677300,-10.24410845303700,0.01436567483819
2036,7,14,64888,727.78108953414600,-10.20625607521900,0.01429817883650
2036,7,15,64889,727.80672328786200,-10.18029495129100,0.01425181740893
2036,7,16,64890,727.83191999518000,-10.16847393975000,0.01423040025600
2036,7,17,64891,727.86295460351600,-10.17086594372300,0.01423385564155
2036,7,18,64892,727.90620417975700,-10.18479590606100,0.01425727064593
2036,7,19,64893,727.96692692443500,-10.20447347350900,0.01429031090592
2036,7,20,64894,728.04757131945000,-10.22126062579500,0.01431774733278
2036,7,21,64895,728.14598399534000,-10.22512070231500,0.01432201997987
2036,7,22,64896,728.25445038187100,-10.20752377986300,0.01428831533859
2036,7,23,64897,728.36083257121400,-10.16513317046800,0.01421099604375
2036,7,24,64898,728.45232271246600,-10.10232140562800,0.01409798289979
2036,7,25,64899,728.52040128499000,-10.03039956077900,0.01396936656854
2036,7,26,64900,728.56414356148000,-9.96336805441800,0.01384988842706
2036,7,27,64901,728.58989921708100,-9.91257248533600,0.01375948927669
2036,7,28,64902,728.60795838960800,-9.88326891371600,0.01370725440386
2036,7,29,64903,728.62855204461800,-9.87430488385800,0.01369090509565
2036,7,30,64904,728.65912084928000,-9.88000240663900,0.01370020454771
2036,7,31,64905,728.70333381817100,-9.89265256210900,0.01372142712130
2036,8,1,64906,728.76135760239500,-9.90456954493300,0.01374100340361
2036,8,2,64907,728.83069509361400,-9.90938636526200,0.01374778137893
2036,8,3,64908,728.90712995973300,-9.90271053977900,0.01373413617082
2036,8,4,64909,728.98559188212400,-9.88237301295200,0.01369636672611
2036,8,5,64910,729.06092141615900,-9.84842343308700,0.01363466465354
2036,8,6,64911,729.12854148090600,-9.80293211844400,0.01355276115042
2036,8,7,64912,729.18502963781600,-9.74962563440000,0.01345728984540
2036,8,8,64913,729.22856907418600,-9.69336443619100,0.01335686996747
2036,8,9,64914,729.25922392337300,-9.63948104302700,0.01326093556006
2036,8,10,64915,729.27898701744500,-9.59305017546200,0.01317843541445
2036,8,11,64916,729.29159998782600,-9.55817988870400,0.01311656534354
2036,8,12,64917,729.30217248957000,-9.53737789800200,0.01307963753139
2036,8,13,64918,729.31661548736500,-9.53103208865900,0.01306816725467
2036,8,14,64919,729.34089329982300,-9.53704911284100,0.01307826392443
2036,8,15,64920,729.38007657350000,-9.55070834263600,0.01310142692525
2036,8,16,64921,729.43717252477600,-9.56487637117200,0.01312498568088
2036,8,17,64922,729.51183208765300,-9.57086130450500,0.01313364791937
2036,8,18,64923,729.59931644376600,-9.56019112852200,0.01311263286009
2036,8,19,64924,729.69044600868200,-9.52730221623500,0.01305236320786
2036,8,20,64925,729.77336594634800,-9.47240177838200,0.01295344487435
2036,8,21,64926,729.83729656404900,-9.40287996204800,0.01282910331220
2036,8,22,64927,729.87688243089500,-9.33163642098200,0.01270220042607
2036,8,23,64928,729.89458101141400,-9.27240751416500,0.01259697001730
2036,8,24,64929,729.89940168796800,-9.23452941736400,0.01252976800309
2036,8,25,64930,729.90284343768200,-9.22012107555300,0.01250412488322
2036,8,26,64931,729.91463337790700,-9.22474184353900,0.01251197164413
2036,8,27,64932,729.94032166691700,-9.24023102216000,0.01253873043740
2036,8,28,64933,729.98102407171400,-9.25774483320600,0.01256872479582
2036,8,29,64934,730.03444809520500,-9.26982744514800,0.01258883407571
2036,8,30,64935,730.09626002741200,-9.27136139274200,0.01259013058503
2036,8,31,64936,730.16125872735500,-9.25974285498500,0.01256813888072
2036,9,1,64937,730.22421962162800,-9.23468745934500,0.01252245926686
2036,9,2,64938,730.28049273760900,-9.19791604015500,0.01245620485371
2036,9,3,64939,730.32646801563400,-9.15279235125300,0.01237537115362
2036,9,4,64940,730.35996301890100,-9.10389766693400,0.01228809599660
2036,9,5,64941,730.38053546892600,-9.05650158093100,0.01220372598977
2036,9,6,64942,730.38966876726400,-9.01589556347800,0.01213162734411
2036,9,7,64943,730.39073789557700,-8.98661886174300,0.01207979837220
2036,9,8,64944,730.38868746044000,-8.97168099047000,0.01205347808862
2036,9,9,64945,730.38941649844500,-8.97190964880400,0.01205398999697
2036,9,10,64946,730.39891496677100,-8.98555051970800,0.01207805284600
2036,9,11,64947,730.42224114783200,-9.00823319935400,0.01211776164473
2036,9,12,64948,730.46246354700200,-9.03337685870500,0.01216136010046
2036,9,13,64949,730.51970665263100,-9.05308001973700,0.01219486324305
2036,9,14,64950,730.59049480570800,-9.05953937271200,0.01220458597449
2036,9,15,64951,730.66771103728700,-9.04696321237800,0.01218050208886
2036,9,16,64952,730.74157665624900,-9.01367841532700,0.01211990721178
2036,9,17,64953,730.80192409037200,-8.96370371589700,0.01203012566814
2036,9,18,64954,730.84146979919800,-8.90671275368000,0.01192838804090
2036,9,19,64955,730.85885195532500,-8.85558024781100,0.01183746795715
2036,9,20,64956,730.85963713806500,-8.82198956810500,0.01177792068164
2036,9,21,64957,730.85430453152300,-8.81216177027100,0.01176056031872
2036,9,22,64958,730.85414766156600,-8.82503970871300,0.01178330006101
2036,9,23,64959,730.86738701990100,-8.85365779557900,0.01183363807044
2036,9,24,64960,730.89730352793400,-8.88840074992800,0.01189447311536
2036,9,25,64961,730.94257811731700,-8.92018052925900,0.01194974094108
2036,9,26,64962,730.99885066625300,-8.94235803769500,0.01198779007996
2036,9,27,64963,731.06042611978900,-8.95133920211100,0.01200238915297
2036,9,28,64964,731.12155936007900,-8.94633907322600,0.01199226566215
2036,9,29,64965,731.17723210062300,-8.92882986074400,0.01196010817394
2036,9,30,64966,731.22357787733300,-8.90197763123100,0.01191157298226
2036,10,1,64967,731.25814269349800,-8.87015319976900,0.01185443371854
2036,10,2,64968,731.28009351506300,-8.83847245792500,0.01179777771372
2036,10,3,64969,731.29039674618700,-8.81227636210300,0.01175108025150
2036,10,4,64970,731.29190713620600,-8.79647462995900,0.01172302408983
